post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Originals Womens Tri-Blend T-Shirt - S, Black",hanes-originals-womens-tri-blend-t-shirt-black-s,1106750,1107085,"Size: S, Color: Black",,publish,,0,"2024-01-16 23:06:31",1,closed,#440682,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Black_sw-1.png ! alt :  ! title : Hanes_31PT_Black_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,31PT-S-Black._ADD,0,,31PT,,0,00196062154390,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XS, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-xs,1106750,1107086,"Size: XS, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:31",1,closed,#440798,5078,,,no,no,0,5.2600,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XS-Red River Clay Heather._ADD",0,,31PT,,0,00196062641371,,,,,"Red River Clay Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - S, Regalia Blue Heather",hanes-originals-womens-tri-blend-t-shirt-regalia-blue-heather-s,1106750,1107087,"Size: S, Color: Regalia Blue Heather",,publish,,0,"2024-01-16 23:06:31",1,closed,#440799,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Regalia_Blue_Heather_sw-1.png ! alt :  ! title : Hanes_31PT_Regalia_Blue_Heather_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-S-Regalia Blue Heather._ADD",0,,31PT,,0,00196062641449,,,,,"Regalia Blue Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - 2XL, Regalia Blue Heather",hanes-originals-womens-tri-blend-t-shirt-regalia-blue-heather-2xl,1106750,1107088,"Size: 2XL, Color: Regalia Blue Heather",,publish,,0,"2024-01-16 23:06:31",1,closed,#440800,5078,,,no,no,0,5.2600,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Regalia_Blue_Heather_sw-1.png ! alt :  ! title : Hanes_31PT_Regalia_Blue_Heather_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-2XL-Regalia Blue Heather._ADD",0,,31PT,,0,00196062641487,,,,,"Regalia Blue Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - M, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-m,1106750,1107089,"Size: M, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:32",1,closed,#440906,5078,,,no,no,0,5.2600,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-M-Inari Heather._ADD",0,,31PT,,0,00196062641333,,,,,"Inari Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - L, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-l,1106750,1107090,"Size: L, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:32",1,closed,#440907,5078,,,no,no,0,5.2600,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-L-Inari Heather._ADD",0,,31PT,,0,00196062641340,,,,,"Inari Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - M, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-m,1106750,1107091,"Size: M, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:32",1,closed,#440908,5078,,,no,no,0,5.2600,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-M-Red River Clay Heather._ADD",0,,31PT,,0,00196062641395,,,,,"Red River Clay Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - S, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-s,1106750,1107092,"Size: S, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:32",1,closed,#441159,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-S-Inari Heather._ADD",0,,31PT,,0,00196062641326,,,,,"Inari Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XS, Regalia Blue Heather",hanes-originals-womens-tri-blend-t-shirt-regalia-blue-heather-xs,1106750,1107093,"Size: XS, Color: Regalia Blue Heather",,publish,,0,"2024-01-16 23:06:33",1,closed,#441160,5078,,,no,no,0,5.2600,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Regalia_Blue_Heather_sw-1.png ! alt :  ! title : Hanes_31PT_Regalia_Blue_Heather_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XS-Regalia Blue Heather._ADD",0,,31PT,,0,00196062641432,,,,,"Regalia Blue Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XS, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-xs,1106750,1107094,"Size: XS, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:33",1,closed,#441209,5078,,,no,no,0,5.2600,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XS-Inari Heather._ADD",0,,31PT,,0,00196062641319,,,,,"Inari Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - S, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-s,1106750,1107095,"Size: S, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:33",1,closed,#441210,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-S-Red River Clay Heather._ADD",0,,31PT,,0,00196062641388,,,,,"Red River Clay Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XL, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-xl,1106750,1107096,"Size: XL, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:33",1,closed,#441327,5078,,,no,no,0,5.2600,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XL-Inari Heather._ADD",0,,31PT,,0,00196062641357,,,,,"Inari Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - 2XL, Inari Heather",hanes-originals-womens-tri-blend-t-shirt-inari-heather-2xl,1106750,1107097,"Size: 2XL, Color: Inari Heather",,publish,,0,"2024-01-16 23:06:34",1,closed,#441424,5078,,,no,no,0,5.2600,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Inari_Heather_sw.png ! alt :  ! title : Hanes_31PT_Inari_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-2XL-Inari Heather._ADD",0,,31PT,,0,00196062641364,,,,,"Inari Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - S, Eco White",hanes-originals-womens-tri-blend-t-shirt-eco-white-s,1106750,1107098,"Size: S, Color: Eco White",,publish,,0,"2024-01-16 23:06:34",1,closed,#441456,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Eco_White_sw-1.png ! alt :  ! title : Hanes_31PT_Eco_White_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-S-Eco White._ADD",0,,31PT,,0,00196062219549,,,,,"Eco White",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - M, Eco White",hanes-originals-womens-tri-blend-t-shirt-eco-white-m,1106750,1107099,"Size: M, Color: Eco White",,publish,,0,"2024-01-16 23:06:34",1,closed,#441457,5078,,,no,no,0,5.2600,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Eco_White_sw-1.png ! alt :  ! title : Hanes_31PT_Eco_White_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-M-Eco White._ADD",0,,31PT,,0,00196062219556,,,,,"Eco White",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XL, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-xl,1106750,1107100,"Size: XL, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:34",1,closed,#441580,5078,,,no,no,0,5.2600,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XL-Red River Clay Heather._ADD",0,,31PT,,0,00196062641418,,,,,"Red River Clay Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - L, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-l,1106750,1107101,"Size: L, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:35",1,closed,#441662,5078,,,no,no,0,5.2600,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-L-Red River Clay Heather._ADD",0,,31PT,,0,00196062641401,,,,,"Red River Clay Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - 2XL, Red River Clay Heather",hanes-originals-womens-tri-blend-t-shirt-red-river-clay-heather-2xl,1106750,1107102,"Size: 2XL, Color: Red River Clay Heather",,publish,,0,"2024-01-16 23:06:35",1,closed,#441663,5078,,,no,no,0,5.2600,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Red_River_Clay_Heather_sw.png ! alt :  ! title : Hanes_31PT_Red_River_Clay_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-2XL-Red River Clay Heather._ADD",0,,31PT,,0,00196062641425,,,,,"Red River Clay Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XL, Regalia Blue Heather",hanes-originals-womens-tri-blend-t-shirt-regalia-blue-heather-xl,1106750,1107103,"Size: XL, Color: Regalia Blue Heather",,publish,,0,"2024-01-16 23:06:35",1,closed,#441664,5078,,,no,no,0,5.2600,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Regalia_Blue_Heather_sw-1.png ! alt :  ! title : Hanes_31PT_Regalia_Blue_Heather_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XL-Regalia Blue Heather._ADD",0,,31PT,,0,00196062641470,,,,,"Regalia Blue Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XL, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-xl,1106750,1107104,"Size: XL, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:35",1,closed,#442325,5078,,,no,no,0,5.2600,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XL-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009824,,,,,"Concentrated Coral PE Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - XS, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-xs,1106750,1107105,"Size: XS, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:36",1,closed,#442387,5078,,,no,no,0,5.2600,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-XS-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009787,,,,,"Concentrated Coral PE Heather",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - M, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-m,1106750,1107106,"Size: M, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:36",1,closed,#442388,5078,,,no,no,0,5.2600,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-M-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009800,,,,,"Concentrated Coral PE Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - L, Regalia Blue Heather",hanes-originals-womens-tri-blend-t-shirt-regalia-blue-heather-l,1106750,1107107,"Size: L, Color: Regalia Blue Heather",,publish,,0,"2024-01-16 23:06:36",1,closed,#442482,5078,,,no,no,0,5.2600,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Regalia_Blue_Heather_sw-1.png ! alt :  ! title : Hanes_31PT_Regalia_Blue_Heather_sw-1 ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-L-Regalia Blue Heather._ADD",0,,31PT,,0,00196062641463,,,,,"Regalia Blue Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - L, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-l,1106750,1107108,"Size: L, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:36",1,closed,#442648,5078,,,no,no,0,5.2600,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-L-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009817,,,,,"Concentrated Coral PE Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - S, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-s,1106750,1107109,"Size: S, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:37",1,closed,#442716,5078,,,no,no,0,5.2600,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-S-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009794,,,,,"Concentrated Coral PE Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Tri-Blend T-Shirt - 2XL, Concentrated Coral PE Heather",hanes-originals-womens-tri-blend-t-shirt-concentrated-coral-pe-heather-2xl,1106750,1107110,"Size: 2XL, Color: Concentrated Coral PE Heather",,publish,,0,"2024-01-16 23:06:37",1,closed,#443042,5078,,,no,no,0,5.2600,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_31PT_Concentrated_Coral_PE_Heather_sw.png ! alt :  ! title : Hanes_31PT_Concentrated_Coral_PE_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-tri-blend-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"31PT-2XL-Concentrated Coral PE Heather._ADD",0,,31PT,,0,00196739009831,,,,,"Concentrated Coral PE Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
