post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - XS, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-xs,1105047,1105100,"Size: XS, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:06",1,closed,#442266,5017,,,no,no,0,5.1300,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-XS-Urban Lilac._ADD",0,,27PT,,0,00196739009367,,,,,"Urban Lilac",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - 2XL, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-2xl,1105047,1105101,"Size: 2XL, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:06",1,closed,#442321,5017,,,no,no,0,5.1300,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-2XL-Solar Ice._ADD",0,,27PT,,0,00196739009350,,,,,"Solar Ice",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - L, Red River Clay",hanes-originals-womens-relaxed-fit-cotton-t-shirt-red-river-clay-l,1105047,1105102,"Size: L, Color: Red River Clay",,publish,,0,"2024-01-11 23:16:06",1,closed,#442481,5017,,,no,no,0,5.1300,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Red_River_Clay_sw.png ! alt :  ! title : Hanes_27PT_Red_River_Clay_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-L-Red River Clay._ADD",0,,27PT,,0,00196062641227,,,,,"Red River Clay",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - M, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-m,1105047,1105103,"Size: M, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:06",1,closed,#442646,5017,,,no,no,0,5.1300,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-M-Solar Ice._ADD",0,,27PT,,0,00196739009329,,,,,"Solar Ice",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - XS, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-xs,1105047,1105104,"Size: XS, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:07",1,closed,#442711,5017,,,no,no,0,5.1300,,0.337,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-XS-Solar Ice._ADD",0,,27PT,,0,00196739009305,,,,,"Solar Ice",XS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - L, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-l,1105047,1105105,"Size: L, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:07",1,closed,#442712,5017,,,no,no,0,5.1300,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-L-Solar Ice._ADD",0,,27PT,,0,00196739009336,,,,,"Solar Ice",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - S, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-s,1105047,1105106,"Size: S, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:07",1,closed,#442898,5017,,,no,no,0,5.1300,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-S-Solar Ice._ADD",0,,27PT,,0,00196739009312,,,,,"Solar Ice",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - XL, Solar Ice",hanes-originals-womens-relaxed-fit-cotton-t-shirt-solar-ice-xl,1105047,1105107,"Size: XL, Color: Solar Ice",,publish,,0,"2024-01-11 23:16:07",1,closed,#442899,5017,,,no,no,0,5.1300,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Solar_Ice_sw.png ! alt :  ! title : Hanes_27PT_Solar_Ice_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-XL-Solar Ice._ADD",0,,27PT,,0,00196739009343,,,,,"Solar Ice",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - L, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-l,1105047,1105108,"Size: L, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:08",1,closed,#442900,5017,,,no,no,0,5.1300,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-L-Urban Lilac._ADD",0,,27PT,,0,00196739009398,,,,,"Urban Lilac",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - 2XL, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-2xl,1105047,1105109,"Size: 2XL, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:08",1,closed,#442901,5017,,,no,no,0,5.1300,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-2XL-Urban Lilac._ADD",0,,27PT,,0,00196739009411,,,,,"Urban Lilac",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - M, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-m,1105047,1105110,"Size: M, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:08",1,closed,#443038,5017,,,no,no,0,5.1300,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-M-Urban Lilac._ADD",0,,27PT,,0,00196739009381,,,,,"Urban Lilac",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - XL, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-xl,1105047,1105111,"Size: XL, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:08",1,closed,#443551,5017,,,no,no,0,5.1300,,0.492,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-XL-Urban Lilac._ADD",0,,27PT,,0,00196739009404,,,,,"Urban Lilac",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - L, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-cotton-t-shirt-athletic-navy-heather-l,1105047,1105112,"Size: L, Color: Athletic Navy Heather",,publish,,0,"2024-01-11 23:16:09",1,closed,#445544,5017,,,no,no,0,5.1300,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_27PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-L-Athletic Navy Heather._ADD",0,,27PT,,0,00196062160674,,,,,"Athletic Navy Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - 2XL, Athletic Navy Heather",hanes-originals-womens-relaxed-fit-cotton-t-shirt-athletic-navy-heather-2xl,1105047,1105113,"Size: 2XL, Color: Athletic Navy Heather",,publish,,0,"2024-01-11 23:16:09",1,closed,#445545,5017,,,no,no,0,5.1300,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_27PT_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-2XL-Athletic Navy Heather._ADD",0,,27PT,,0,00196062160698,,,,,"Athletic Navy Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - L, Cactus",hanes-originals-womens-relaxed-fit-cotton-t-shirt-cactus-l,1105047,1105114,"Size: L, Color: Cactus",,publish,,0,"2024-01-11 23:16:09",1,closed,#445686,5017,,,no,no,0,5.1300,,0.441,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Cactus_sw.png ! alt :  ! title : Hanes_27PT_Cactus_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,27PT-L-Cactus._ADD,0,,27PT,,0,00196062641104,,,,,Cactus,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - 2XL, Inari",hanes-originals-womens-relaxed-fit-cotton-t-shirt-inari-2xl,1105047,1105115,"Size: 2XL, Color: Inari",,publish,,0,"2024-01-11 23:16:09",1,closed,#445687,5017,,,no,no,0,5.1300,,0.544,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Inari_sw.png ! alt :  ! title : Hanes_27PT_Inari_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,27PT-2XL-Inari._ADD,0,,27PT,,0,00196062641180,,,,,Inari,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - M, Red River Clay",hanes-originals-womens-relaxed-fit-cotton-t-shirt-red-river-clay-m,1105047,1105116,"Size: M, Color: Red River Clay",,publish,,0,"2024-01-11 23:16:10",1,closed,#445688,5017,,,no,no,0,5.1300,,0.392,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Red_River_Clay_sw.png ! alt :  ! title : Hanes_27PT_Red_River_Clay_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-M-Red River Clay._ADD",0,,27PT,,0,00196062641210,,,,,"Red River Clay",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Womens Relaxed Fit Cotton T-Shirt - S, Urban Lilac",hanes-originals-womens-relaxed-fit-cotton-t-shirt-urban-lilac-s,1105047,1105117,"Size: S, Color: Urban Lilac",,publish,,0,"2024-01-11 23:16:10",1,closed,#445783,5017,,,no,no,0,5.1300,,0.348,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_27PT_Urban_Lilac_sw.png ! alt :  ! title : Hanes_27PT_Urban_Lilac_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-womens-relaxed-fit-cotton-t-shirt/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"27PT-S-Urban Lilac._ADD",0,,27PT,,0,00196739009374,,,,,"Urban Lilac",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts",hanes-originals-mens-tri-blend-jersey-pull-on-shorts,,1104986,,"BASICS THAT ARE FAR FROM BASIC. Designed for easy wear with a lightweight feel that’s soft to the touch, these Hanes Originals men’s shorts make a great addition to any wardrobe. You can count on a comfortable fit, thanks to the elastic waistband with interior twill drawcord. On-seam hip pockets provide the perfect storage spot for your phone, wallet, and more. Sturdy double-needle stitching delivers the Hanes quality you know and love. The best part? These men’s pull-on shorts are crafted from a portion of recycled fibers for a feel-good finish. BE YOURSELF IN HANES ORIGINALS - A stylish collection of cool, modern essentials designed for comfort, made for every body. CLASSIC COMFORT - Features a double-needle stitched waistband with interior twill drawcord and knotted ends. CONVENIENT POCKETS - Diagonal on-seam hip pockets provide the perfect holding spot for small essentials. PULL-ON STYLE - Classic pull-on style featuring a 7-inch inseam. QUALITY FABRIC - Crafted from a super-soft cotton blend featuring a portion of recycled polyester fibers. COLD WASH - Hanes recommends machine washing these men's shorts in cold water to reduce energy usage.",publish,,0,"2024-01-11 23:10:06",1,open,5016,,,,no,no,,,,,12,16,12,,outofstock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Athletic_Navy_Heather.png ! alt :  ! title : Hanes_26PT1_Athletic_Navy_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Black.png ! alt :  ! title : Hanes_26PT1_Black ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Cactus_Heather.png ! alt :  ! title : Hanes_26PT1_Cactus_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Deep_Forte_Blue_PE_Heather.png ! alt :  ! title : Hanes_26PT1_Deep_Forte_Blue_PE_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Oregano_Heather.png ! alt :  ! title : Hanes_26PT1_Oregano_Heather ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2021/10/coming-soon-img-829.jpg ! alt :  ! title : coming-soon-img.jpg ! desc :  ! caption :  | https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Silverstone_Heather.png ! alt :  ! title : Hanes_26PT1_Silverstone_Heather ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,Hanes,Men,Originals,Soft,variable,outofstock,"Men > Bottoms|Men|Men > Bottoms > Shorts",,,,,,,,,,,,,,,,,0,,,,26PT1,,0,,,,,,,,,,,,,,"Athletic Navy Heather|Black|Cactus Heather|Deep Forte Blue PE Heather|Oregano Heather|Red River Clay Heather|Silverstone Heather",1|1|1,,,,,"60% Recycled Polyester, 30% Cotton, 10% Rayon",4|1|0,,1,11|1|0,,,,,S|M|L|XL|2XL|3XL|4XL,0|1|1,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - L, Athletic Navy Heather",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-athletic-navy-heather-l,1104986,1104993,"Size: L, Color: Athletic Navy Heather",,publish,,0,"2024-01-11 23:11:28",1,closed,#438839,5016,,,no,no,0,9.0400,,0.519,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_26PT1_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"26PT1-L-Athletic Navy Heather._ADD",0,,26PT1,,0,00196062146487,,,,,"Athletic Navy Heather",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - S, Black",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-black-s,1104986,1104994,"Size: S, Color: Black",,publish,,0,"2024-01-11 23:11:29",1,closed,#438840,5016,,,no,no,0,9.0400,,0.472,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Black_sw.png ! alt :  ! title : Hanes_26PT1_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,26PT1-S-Black._ADD,0,,26PT1,,0,00196062146517,,,,,Black,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - 2XL, Athletic Navy Heather",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-athletic-navy-heather-2xl,1104986,1104995,"Size: 2XL, Color: Athletic Navy Heather",,publish,,0,"2024-01-11 23:11:29",1,closed,#438944,5016,,,no,no,0,9.0400,,0.604,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_26PT1_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"26PT1-2XL-Athletic Navy Heather._ADD",0,,26PT1,,0,00196062146500,,,,,"Athletic Navy Heather",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - XL, Athletic Navy Heather",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-athletic-navy-heather-xl,1104986,1104996,"Size: XL, Color: Athletic Navy Heather",,publish,,0,"2024-01-11 23:11:31",1,closed,#439158,5016,,,no,no,0,9.0400,,0.572,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Athletic_Navy_Heather_sw.png ! alt :  ! title : Hanes_26PT1_Athletic_Navy_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"26PT1-XL-Athletic Navy Heather._ADD",0,,26PT1,,0,00196062146494,,,,,"Athletic Navy Heather",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - S, Oregano Heather",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-oregano-heather-s,1104986,1104997,"Size: S, Color: Oregano Heather",,publish,,0,"2024-01-11 23:11:32",1,closed,#439159,5016,,,no,no,0,9.0400,,0.472,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Oregano_Heather_sw.png ! alt :  ! title : Hanes_26PT1_Oregano_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"26PT1-S-Oregano Heather._ADD",0,,26PT1,,0,00196062146562,,,,,"Oregano Heather",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Originals Mens Tri-Blend Jersey Pull-On Shorts - M, Oregano Heather",hanes-originals-mens-tri-blend-jersey-pull-on-shorts-oregano-heather-m,1104986,1104998,"Size: M, Color: Oregano Heather",,publish,,0,"2024-01-11 23:11:32",1,closed,#439160,5016,,,no,no,0,9.0400,,0.503,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2024/01/Hanes_26PT1_Oregano_Heather_sw.png ! alt :  ! title : Hanes_26PT1_Oregano_Heather_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-originals-mens-tri-blend-jersey-pull-on-shorts/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"26PT1-M-Oregano Heather._ADD",0,,26PT1,,0,00196062146579,,,,,"Oregano Heather",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
